X Y BB BW
0.772442758 0.43839388872895 0.330647778447738 0.80413791804616
0.636181653 0.466023252452968 0.296245039332823 0.762901585161572
0.664928317 0.627890993261684 0.549561562240757 0.783330737599352
0.273834199 0.709276175902597 0.517879313619652 0.781451161838576
0.263613105 0.664097497784857 0.406954499311744 0.756150010827621
0.334192693 0.592212051469037 0.476223610266273 0.650430832060496
0.632175267 0.575286566541749 0.417001034438121 0.847329715200401
0.337903589 0.623127712353462 0.427877838112314 0.72277427765992
0.172718108 0.805318935499845 0.36674855760501 0.89688270188631
1 0.415925593972963 0.415925593972963 0.72959323758351
1 0.258645484345131 0.258645484345131 0.8120290072532
0.703131855 0.610460255777924 0.501442891250268 0.868667756443049
1 0.536621764681491 0.536621764681491 0.739349590428276
0.697106659 0.525009546746402 0.401756357243389 0.808675799896348
1 0.414158456003366 0.414158456003366 0.745435827493177
0.804349184 0.483896143058638 0.414074392794475 0.770943593197723
1 0.391563408212958 0.391563408212958 0.88855935801888
0.666726053 0.435512405306842 0.322282670026724 0.662032405340172
0.808176458 0.58185187611313 0.526684945573101 0.814277020898395
0.396879852 0.648980935904499 0.428346437607680 0.794168237838467
0.428218067 0.52324332287501 0.299284695753168 0.690970081730276
0.443671674 0.598682543662231 0.334231690724841 0.809582019978775
0.278767496 0.667031048182679 0.265307785161024 0.822303290485136
0.476421297 0.600963273579113 0.416388344522760 0.768914006851607
0.675166428 0.384637235461964 0.184521412556969 0.800577880097815
0.702823937 0.712813274304549 0.71190806161511 0.714954110076419
0.66499722 0.459216787039879 0.303810934634476 0.767705151886652
0.521258056 0.534882242061965 0.229159513218466 0.867755593372033
0.406641662 0.636127988012802 0.394292574433916 0.801863174004535
0.237979084 0.672810687371622 0.420406919604134 0.751636368124268
0.61617732 0.549722065484955 0.369693716145937 0.8387341317332
0.253912896 0.725865168497952 0.305022378550122 0.869088943555151
1 0.514724102364425 0.514724102364425 0.776115313023126
0.675042212 0.541320794350318 0.403854041626384 0.826883609774275
0.859452546 0.40345584126993 0.332151242183269 0.839485932761586
0.295191556 0.664184975214271 0.375354112245909 0.785154626736286
0.301330239 0.626313874731439 0.411197204957943 0.719091838132851
0.305193096 0.67091970452757 0.338422141572858 0.816968858711857
0.687409937 0.508181182371558 0.371124678505105 0.809579127603997
0.508147299 0.602998212531893 0.345260454773796 0.869274569638028
0.616465628 0.601632787939389 0.487564936551291 0.78497726701146
0.584786177 0.60686491840664 0.420556701004844 0.869260975962943
0.282537758 0.710283069379023 0.416988834050823 0.825782800003111
0.338205487 0.638798532020237 0.293586792596309 0.815216592545902
0.858731687 0.396276727257392 0.317192222508697 0.87700994149494
1 0.403754717377875 0.403754717377875 0.877994121224697
1 0.421920470834643 0.421920470834643 0.842250486112069
1 0.402352463500468 0.402352463500468 0.637324672523859
0.814925909 0.263443355071785 0.142208419121862 0.797270050357555
0.908614933 0.455995631102049 0.408254449684847 0.930672203311944
0.930125415 0.653281301953692 0.64806600734689 0.722703940535359
0.747007132 0.58362438144861 0.525393943593156 0.755560265338853
0.367004514 0.5708963513655 0.437890440315108 0.648011861386968
0.374511689 0.59167911274123 0.327953593777684 0.749585004510068
1 0.396230288534418 0.396230288534418 0.796678524552487
0.843663394 0.456139784693733 0.376103747365831 0.888050625168092
0.929034889 0.334341670124909 0.295516353225518 0.842620646480147
0.673210502 0.612811667296232 0.51068794566187 0.823194076548493
0.514519393 0.566822845725538 0.381212492220604 0.763535392103058
0.239176273 0.712682717307732 0.538343622222562 0.767488809074983
0.273558348 0.751108179993469 0.481956192971893 0.852463564459419
0.617459476 0.526007936445969 0.379027479644684 0.763249405375316
0.276171595 0.743964317720283 0.502282309901488 0.836176373949437
0 0.717239892441969 0.366771086066076 0.717239892441969
0.2495877 0.72172774361036 0.271634859133648 0.871428978282165
0.421045303 0.592581868908986 0.216336126454682 0.866206909788709
0.932 0.391731839287284 0.364516094359844 0.76474763741044
0.27872026 0.622906852015963 0.329561846130311 0.736262588737682
0.590206444 0.597985977384158 0.409960609110266 0.868790099034923
0.466136336 0.731120311168387 0.536096261160448 0.901403104759264
0.727232754 0.512459846170854 0.477967804193064 0.604420090835246
1 0.506673379444242 0.506673379444242 0.694228447733645
0 0.860780535319664 0.271361082637788 0.860780535319664
0.763152122 0.597315962805387 0.576865795992044 0.663208840253321
0.93713361 0.368365360443589 0.343127103605635 0.744585765983956
0.632124186 0.494894170260116 0.377654767343071 0.696347648079845
0.70300889 0.481172414750618 0.329156089040767 0.841010890721028
0.217918471 0.755570068626033 0.328096562434766 0.874680889439459
0.636125445 0.604267665137589 0.52336933543256 0.745694113555695
0.321845055 0.705511551292695 0.499707136181489 0.803184116816359
0.577783704 0.60210268320399 0.388549802356379 0.894340040371283
0 0.83412262216674 0.592486648783954 0.83412262216674
0.267567635 0.740113780998904 0.56211464466553 0.805139318122408
1 0.267566535803056 0.267566535803056 0.733930870000462
1 0.397219059964429 0.397219059964429 0.685151393026067
0.334291279 0.674763669200301 0.475645834467773 0.774752378292859
0.786393225 0.543772503133054 0.461105392463227 0.848111425721426
0.425235659 0.604639276163535 0.415054797356046 0.74490211961275
0.260214031 0.594940469563093 0.219897357277689 0.72685900294443
0 0.756490133252083 0.318847033730192 0.756490133252083
0.628382862 0.61673704124463 0.492846473803415 0.826228750272094
0.227518603 0.714952782555188 0.400892285426208 0.807452881381867
1 0.437364352862224 0.437364352862224 0.879500083724311
0.212569401 0.687213648694452 0.516217723471272 0.733374543945783
0.724058032 0.358140078631575 0.285495369368466 0.548756191162377
0.375484318 0.684051703874927 0.491330344500453 0.79992365116857
0.960480571 0.430519728904239 0.412735221587194 0.862754560607628
0.827449203 0.535672836545586 0.484897091103899 0.77916258465411
0.622307956 0.512388319653253 0.371471273819196 0.744571655658473
0.502861857 0.657493657597639 0.471726364589713 0.845399750194177
0.612770557 0.461068269802222 0.296239766739458 0.72190084712059
0.263191015 0.67971742783145 0.357688686238863 0.794747338004064
1 0.297652233062311 0.297652233062311 0.643005200838687
0.756582499 0.557505969767252 0.492831331787687 0.758525613069313
0.667281866 0.545826622825019 0.431915301741874 0.774281134687863
0.275195926 0.666054202104185 0.311085425712595 0.800829880972914
0.645082772 0.440389588643368 0.314941009926594 0.668399700629468
0.248180643 0.63176425753149 0.310832918555629 0.737705858162398
0.298393041 0.710401844823906 0.532406716974411 0.786103071559022
0.262921482 0.702701755388652 0.423493291341527 0.802297526207486
0.282759637 0.673297037380922 0.20626069556758 0.857418056343917
0.360719323 0.699911869912795 0.429341902526978 0.852583175289266
0.648681819 0.483985550231875 0.321154791754682 0.784639937936722
0.452932537 0.654518543784781 0.470880965922811 0.806557258669122
0.642379284 0.537931771848701 0.409038833826377 0.76945681929432
0.688727319 0.414020704178000 0.238227364439346 0.802984088909662
0.525968969 0.565740805557032 0.311863557122292 0.847434504659565
0.648775458 0.597437045059242 0.518703510312778 0.742872169763871
0.770943582 0.381829786292417 0.249404291514493 0.827539128050374
0.53200978 0.5037654932834 0.310138646007707 0.723879871787368
0.457116455 0.612399882069075 0.465934539037674 0.735725996856498
0.37853554 0.608910628505846 0.189463052177392 0.864397184900692
0.563170135 0.506430627574584 0.254796753789134 0.830842244143714
0.271134794 0.544413736140036 0.274505973656559 0.64481828965354
0.382081121 0.682878981827297 0.318830484929342 0.907983057006615
0.618145347 0.532142277281629 0.370484565412449 0.793833372606844
0.707186043 0.57887171832562 0.479131366057744 0.819758408872768
0.60544318 0.485345979525778 0.412170790326217 0.597632517231763
0.920888603 0.251019136039652 0.206728117110827 0.766584479258308
0.450128227 0.718046767336574 0.529230965830957 0.872612479079896
0.573421121 0.554177486212893 0.332579520055985 0.852056636870547
0.291529626 0.650195011721147 0.371925808629635 0.764700458500192
0.274009854 0.579495429776515 0.330540572086273 0.673458253630455
0.597942054 0.63046625173712 0.474768894849953 0.86201993275673
0.762151182 0.425048114938437 0.314297069672545 0.779933376790506
0.72078681 0.364161602200024 0.206765956542451 0.770477311502338
0.302170187 0.689011432848746 0.240279871032924 0.88331855103243
0.266280204 0.744074240027005 0.62925262147039 0.785745085190989
0.401306063 0.610389355240221 0.359719685334616 0.778413870149127
0.540957689 0.625678511400673 0.468248255533673 0.811201948678094
0.883166432 0.413174213393338 0.376412635056386 0.691061746319964
0.632857442 0.495803187912713 0.360341925355174 0.729302863295633
0.647416711 0.502792010237797 0.310200478996933 0.856430369208389
1 0.355418608585136 0.355418608585136 0.857494867681165
0.710540652 0.473453976810321 0.399029105152264 0.656145940978403
0.218378082 0.623954579551065 0.387292181751846 0.690075909215357
0.564638734 0.627622229061732 0.485841451966904 0.811503811408012
0.276852101 0.611985671045475 0.234957541871710 0.756328245838541
