X Y BB BW
0.358470493552731 0.582771040242624 0.432251316345209 0.666877662264946
0.891225899600774 0.66836255783382 0.657308004672837 0.75893654602975
0.576688375950703 0.497190553872796 0.362738957298536 0.680357441969778
0.402752558138709 0.650841622177557 0.517923881851247 0.740474421225814
0.375395780360493 0.595733878985934 0.424828215835268 0.698450547828646
0.126164844707418 0.740147319106317 0.611626462100691 0.758703237654078
0.295441133338283 0.598882151215705 0.343855145946572 0.705822069274755
0.309358731295804 0.578932667106511 0.257392281992975 0.722960153019305
0.450161821887823 0.577699256859574 0.430895588958283 0.697889904277254
0.244008083666747 0.645149740318095 0.40460745287137 0.722788483977382
0.768131816813106 0.541892572687986 0.483431769107422 0.735561245334192
0.855233292821251 0.525949292444956 0.507740463455126 0.633520964681464
0.354246047514741 0.741277893419308 0.712111372726186 0.757277988556985
0.684488643265954 0.55063937971065 0.471129570257605 0.723132573496775
0.56504402627179 0.54218286193167 0.445620938383727 0.667624840802324
0.778642028153676 0.555933585734643 0.502750388326025 0.74300917351918
0.53142684022993 0.616456837856661 0.520657067943674 0.725107041049254
0.300272076083520 0.482447620454105 0.309886171490644 0.556498380415521
0.733785973719037 0.382062796418073 0.280853335039947 0.661034134647063
0.709511771515579 0.72568309930415 0.73178933301248 0.710768743847169
0.72933833839518 0.470547379517144 0.363852308561541 0.758053209874944
0.495311732327252 0.596322990852618 0.485065465798047 0.705513477335167
0.59416867207006 0.692762314364753 0.692674614172623 0.692890714276521
0.713945063721148 0.576518546036163 0.533506947940826 0.683868268933408
0.522291663666169 0.523498192209335 0.293460379733153 0.77500485986847
0.35099070970449 0.618902649234849 0.407047414479918 0.733476077247546
0.514246150576566 0.50101069135744 0.331948477452039 0.679989391808291
0.475985960509795 0.656992004402366 0.558012528177038 0.746899597541863
0.787583933660277 0.313895585186019 0.222970543101335 0.651022166744838
0.184096742958608 0.641351732222994 0.471104431747165 0.679765567741616
0.431673576045384 0.450114676676698 0.270347402170135 0.586657302483548
0.147935228893899 0.752392991046593 0.72085906176154 0.75786790235017
0.503095906686756 0.463028619722379 0.208045012945308 0.721189521530249
0.481013758937872 0.606268624510195 0.517974281935914 0.688102766254847
0.930096050210095 0.362170038624611 0.335356582762382 0.718932274018978
0.542467835458044 0.521271805151571 0.425800040861484 0.634466822541555
0.498076085981438 0.593811015118911 0.494928132992386 0.691935845445928
0.36716937108411 0.599352007897355 0.432650290987022 0.69607261805724
0.91858520861447 0.438581658950216 0.421361222547947 0.632876060444208
0.768266526640813 0.51670833814915 0.458528919059224 0.709590702437183
0.58739512653712 0.42464902982498 0.325169916211867 0.566270106760301
0.378751695408817 0.685381616923051 0.564718697436195 0.75894525482899
0.725932212912427 0.386004530033048 0.271130379924368 0.690275407252857
0.540751314089448 0.691281316457783 0.683693965909844 0.700215190206644
0.284915665648571 0.733094452296456 0.680353721219957 0.754108282105889
