X Y N BB BW
0.830587641336024 0.152079171134940 NA 0.0910918255073551 0.451085311865404
0.572906743735075 0.341574004765376 NA 0.158186061523464 0.587572244872978
0.155988446902484 0.868351047370698 NA 0.790299269977188 0.882776413337442
0.222607555100694 0.563728426503142 NA 0.126909627235365 0.68881217997288
0.868803033605218 0.138689954161320 NA 0.106798782718188 0.349877356251429
0.675378519343212 0.217166761943482 NA 0.192782726511272 0.26789801272978
0.0366688678041101 0.83799757035683 NA 0.850797849769793 0.837510332129015
0.250432650092989 0.532819537075386 NA 0.0689980039421702 0.687783671688712
0.399602655088529 0.352467331183063 NA 0.296513426650877 0.389708216745153
0.147919500013813 0.464823280747046 NA 0.364729530551101 0.482199359044498
0.620537604438141 0.182189967511968 NA 0.112803255668262 0.295658560054792
0.904331906931475 0.868881273448711 NA 0.86706476177574 0.886052405562779
0.692210959736258 0.268879745300990 NA 0.0865196447198103 0.679003705961615
0.112879730528221 0.47000390035695 NA 0.0965254742544213 0.517526367769018
0.897002693265676 0.128283790304993 NA 0.0753313666466954 0.589446010390589
0.069053397513926 0.856046531146456 NA 0.777957103119836 0.861838850814155
0.608935539610684 0.683833043779744 NA 0.595362930764421 0.821591908276844
0.971971838967875 0.749101831649125 NA 0.749198825864779 0.745738227235347
0.797867052722722 0.402617085507238 NA 0.344742425380514 0.631062201084045
0.961518322816119 0.223492922016825 NA 0.212736619167333 0.492254135986932
0.046875964384526 0.543666056841941 NA 0.397891102317047 0.550835471651685
0.0719975614920259 0.256438376831385 NA 0.0598470908811385 0.271690592355470
0.970101206796244 0.256975357912714 NA 0.243815038418486 0.683977268530675
0.466177796712145 0.387930665816201 NA 0.175006379542992 0.573873801995245
0.77750238054432 0.165731258504072 NA 0.144302186501207 0.240613652912798
0.590275090653449 0.73372483311619 NA 0.714043720812221 0.762078662928278
0.664667775155976 0.304082191947561 NA 0.135286650138645 0.638654740954937
0.232725665206090 0.833996556704364 NA 0.904942396939146 0.812477633011081
0.221762870438397 0.562069912340524 NA 0.418721528154733 0.60291780810676
0.336989191593602 0.30598618939463 NA 0.392689837489862 0.261917236205079
0.313768045511097 0.809356972052728 NA 0.719996451988652 0.850215570290467
0.879792551277205 0.929709247963151 NA 0.950670395686032 0.776295613211289
0.794322602450848 0.74636897472344 NA 0.73150614854305 0.803768956014824
0.250674942974001 0.480420540064974 NA 0.351018934671132 0.523709817193365
0.863932908512652 0.678887269317581 NA 0.675456385542379 0.700671033240801
0.256573954829946 0.604081550806124 NA 0.340824708749078 0.694937728823358
0.245513341622427 0.827001622559109 NA 0.785303536871174 0.840570366608894
0.722012922400609 0.409609806195865 NA 0.310463633201603 0.667121121925385
0.304552011657506 0.308288291898864 NA 0.173789417947997 0.367188315069587
0.839790661353618 0.60718728709218 NA 0.587020106322519 0.712900288714228
0.89531930279918 0.179622376375139 NA 0.162296274841637 0.327810089678613
0.274339928291738 0.467776766623317 NA 0.433966177352382 0.480559052707012
0.456463848473504 0.414600337622382 NA 0.110978985560499 0.669582771544517
0.901508999755606 0.108294699889886 NA 0.0553179531429583 0.59320209093699
0.366986152483150 0.880052033941995 NA 0.876007275599918 0.882396959424282
0.114431016612798 0.209796353053275 NA 0.241419964651070 0.205710028789452
0.695436752168462 0.323378269539269 NA 0.197626045858296 0.610519671652996
0.711959719192237 0.67693931191219 NA 0.667080951073562 0.701306583721127
0.764189678244293 0.762693707484305 NA 0.754104410365807 0.790529012370277
0.613371469546109 0.276630700621667 NA 0.0930411794379825 0.567888498564058
0.89315286418423 0.265802680221727 NA 0.215945701398998 0.682565404791835
0.251650952966884 0.863258767937768 NA 0.93995774644603 0.837466831528264
0.935738892760128 0.726825594308121 NA 0.714543935728589 0.905665114728635
0.324189459206536 0.509842945235383 NA 0.129061220226876 0.692505709508493
0.191568802809343 0.454068320393529 NA 0.515636490968565 0.43947890230921
0.807511515915394 0.155994028334038 NA 0.143407854131500 0.208794488882107
0.900903780478984 0.829020846428364 NA 0.830981056228897 0.811200182548672
0.603647659067065 0.36993402318237 NA 0.222324893565771 0.594743861167062
0.577303619589657 0.850551909156414 NA 0.871034410271179 0.822577640674806
0.480038912268355 0.772693714349905 NA 0.781183997908591 0.76485530762962
0.343672276707366 0.684296339230627 NA 0.519241647593071 0.770723774250036
0.720467075705528 0.66734240446499 NA 0.634453583332362 0.752109924586754
0.0678277851548046 0.625603752882576 NA 0.245161554702274 0.653285924986666
0.408732991199940 0.419613541135386 NA 0.117265708545753 0.628621539481137
0.0437471168115735 0.71535138924523 NA 0.902020408827193 0.706811565158608
0.578461710829288 0.899463217866969 NA 0.896573021126239 0.903429330066562
0.0638406511861831 0.518429234608159 NA 0.283024269249304 0.534482491246585
0.255148477153853 0.795368124628611 NA 0.940828336517452 0.745540809503983
0.843463005730882 0.161526805432646 NA 0.0918968720541708 0.536711426617341
0.91562344552949 0.285579409329937 NA 0.251471605108244 0.65570480040439
0.943263478111476 0.171256032179794 NA 0.166855946098025 0.244408921418136
0.503021637909114 0.89136221595401 NA 0.936934880838514 0.845235385728163
0.792701249476522 0.182447227009704 NA 0.124030835575289 0.405828923054831
0.309306145412847 0.426552067140475 NA 0.199724357256786 0.528129928520006
0.893319422844797 0.0220958570461370 NA 0.0207243665095191 0.0335804137225232
0.749641241738573 0.759398455020598 NA 0.744620499128127 0.803647616833512
0.754313914570957 0.849961266429232 NA 0.850068173924349 0.849633035341182
0.276739127235487 0.397427135733215 NA 0.160705365005560 0.488003273190246
0.546256757574156 0.301987946569432 NA 0.103362371333060 0.54111120517676
0.435949977720156 0.458025850888399 NA 0.266193942453061 0.606291275771069
0.446627719094977 0.268970810615823 NA 0.160686443604505 0.356367309357705
0.62564549408853 0.256830863396481 NA 0.171912054281117 0.398752676670866
0.237356244819239 0.896099508828712 NA 0.895856644738335 0.896175094982931
0.98671018704772 0.770245481422309 NA 0.768168257053258 0.92447025893311
0.52071650349535 0.701623508495806 NA 0.704573980889457 0.698417974235423
0.138202577596530 0.791498762463735 NA 0.940292708013275 0.767637346461405
0.944338745670393 0.171906515051565 NA 0.145566156954464 0.618792253174343
0.625711387954652 0.219813984806031 NA 0.0293469728706778 0.538224362686313
0.821253404021263 0.208399073187029 NA 0.133368411378973 0.553128359238243
0.739849635632709 0.872705190938594 NA 0.87131140320149 0.876669026822331
0.760514779714867 0.185566277309623 NA 0.0889421393084643 0.492408114729067
0.837038352852687 0.214912690728472 NA 0.212079971610432 0.229462706552228
0.113933223532513 0.893680427462956 NA 0.783479388685411 0.907850419971436
0.340783359250054 0.469672180623136 NA 0.0948207183439308 0.663452392830731
0.890558724757284 0.462118170010745 NA 0.446733119271688 0.587311257683693
0.900557842338458 0.793759533801668 NA 0.79101276430693 0.818634545242998
0.717630083905533 0.705025122284575 NA 0.694169799807195 0.732613422369836
0.454398420406506 0.33413208485683 NA 0.161697869618601 0.477742070529278
0.0598316711839289 0.337414048105256 NA 0.259108331194493 0.342397370519368
0.0535345021635294 0.520662687964962 NA 0.569252883184609 0.517914302612238
0.4239426930435 0.814829478302908 NA 0.654236290807792 0.933016171829669
0.468285572715104 0.322331310190447 NA 0.0259047419729298 0.583396795989906
0.993473860435188 0.163934447294960 NA 0.161288084245392 0.566790146113229
0.00302895996719599 0.279831887872824 NA 0.178854759203215 0.280138672792407
0.848658389411867 0.143134591050967 NA 0.0718271443683103 0.5429959551504
0.198432840174064 0.235973978531471 NA 0.0185574264474455 0.289796772294946
0.0628863666206598 0.86452061781251 NA 0.901239757495571 0.862056526801715
0.352660820353776 0.415867709682164 NA 0.13262526340971 0.570174009381256
0.907691146014258 0.361581516498985 NA 0.362401360162157 0.353519832250444
0.173579466529191 0.443336031266531 NA 0.0473885887357069 0.526499920672149
0.212171364808455 0.57547988195752 NA 0.173646337945927 0.683698303642623
0.330160868121311 0.82806994191682 NA 0.901858106728351 0.79170006832803
0.0713957406114787 0.522858701146131 NA 0.143386923772926 0.552034389619232
0.587640987941995 0.898227610840268 NA 0.919349511864718 0.86812739616744
0.00748833292163908 0.966236129695686 NA 0.887038245753011 0.966833664355805
0.528876926284283 0.84697313872544 NA 0.872470692916927 0.818349900253578
0.474367494927719 0.436733337180498 NA 0.281718917500752 0.576629179297498
0.157834778539836 0.502773908551186 NA 0.116709165825514 0.575128408140348
0.758952988078818 0.26126216404291 NA 0.183065718972764 0.507469014607538
0.0198226501233876 0.635671403418802 NA 0.054074012504922 0.64743335812446
0.212588110473007 0.164180860163151 NA 0.120396365343561 0.176001945348065
0.136435479857028 0.431299263134939 NA 0.275596891796170 0.455898846898483
0.381689744768664 0.527750529793046 NA 0.31309212607094 0.660261531569146
0.601707807742059 0.38001054622743 NA 0.292822188017622 0.511727704883348
0.858227491611615 0.310722919617458 NA 0.257908287481009 0.630439130990977
0.799688181141391 0.162298447945947 NA 0.151380693672901 0.205884488482697
0.332744060549885 0.389271925086649 NA 0.0535030352959463 0.556711579332901
